,Key,English_US,Description,French,Italian,German,Spanish_Spain,Spanish_LATAM,Korean,Russian,Japanese,Portuguese_Brazil,Chinese_Simplified,Chinese_Traditional,Polish,Turkish,Swedish,Thai,Arabic
Rando02_RAW-0058-Customer,Rando02_RAW-0058-Customer,...да. Хорошо не помнить. Я предпочитаю это.,,… oui. C'est bon d'oublier. Je préfère ça.,… Suppongo di sì. È meglio non ricordare. Lo preferisco.,"… Ja. Es ist gut, sich nicht zu erinnern. Das ist mir lieber.",Sí... No recordar es bueno. Lo prefiero.,Sí... No recordar es bueno. Lo prefiero.,...네. 기억하지 않는 게 좋아요. 그편이 낫습니다.,,…ああ。忘れるのは、いいことだ。そのほうがいい。,Sim. É bom não lembrar. Prefiro assim.,……是的。忘却何尝不是一件好事。我宁愿如此。,……是的。不要記住比較好。我喜歡。,,,,,
Rando02_RAW-0059-Customer,Rando02_RAW-0059-Customer,"Сейчас есть новые мысли, да.",,"J'ai de nouvelles pensées, c'est vrai.","Ci sono nuovi pensieri adesso, hmm.","Da sind jetzt auch neue Gedanken, ja.","Hay nuevos pensamientos ahora, sí.","Hay nuevos pensamientos ahora, sí.","그래요, 새로운 생각이 나는군요.",,ああ、別のことが頭に浮かんできた。,Ela tem novos pensamentos.,是的，我能想点别的了。,有的，的確有新念頭。,,,,,
Rando02_RAW-0060-Customer,Rando02_RAW-0060-Customer,"Я думаю о ранчо, в детстве. Поездки зимой.",,"Je pense à un ranch, quand j'étais enfant. À des voyages l'hiver.",Mi viene da pensare alla casa in campagna dove andavo tanto tempo fa. Ai viaggi in inverno.,"Ich denke an den Bauernhof, als ich ein Kind war. Reisen im Winter.","Estoy pensando en el rancho, en mi niñez. Los viajes en invierno.","Estoy pensando en el rancho, en mi niñez. Los viajes en invierno.",어릴 때 목장에 갔던 생각이 나요. 겨울에 여행으로 갔었죠.,,幼い頃に行った広い牧場のことだ。冬の旅行だった。,"Estou pensando do rancho, quando era criança. Viagens no inverno.",我想到了孩童时代的牧场。还有冬日的旅程。,我想到小時候的牧場。冬季旅行。,,,,,
Rando02_RAW-0061-Customer,Rando02_RAW-0061-Customer,Хмм... Я не думал об этом месте много лет.,,Hum… je n'avais pas pensé à cet endroit depuis des lustres.,Hmm... non pensavo a quel posto da molti anni.,Mmh … Daran habe ich seit Jahren nicht mehr gedacht.,Mmm... Hacía muchos años que no pensaba en ese lugar.,Mmm... Hacía muchos años que no pensaba en ese lugar.,흐음... 이 장소를 생각한 건 정말 오랜만이에요.,,ふむ…あの場所を思い出すのは何年ぶりだろう。,Hmm... eu não pensava nesse lugar há muitos anos.,唔……有好多年没想起那个地方了。,嗯……我已經好多年沒想到這個地方了。,,,,,
Rando02_RAW-0062-Customer,Rando02_RAW-0062-Customer,"Сейчас есть новые мысли, да.",,"J'ai de nouvelles pensées, c'est vrai.","Ci sono nuovi pensieri adesso, hmm.","Da sind jetzt auch neue Gedanken, ja.","Hay nuevos pensamientos ahora, sí.","Hay nuevos pensamientos ahora, sí.","그래요, 새로운 생각이 나는군요.",,ああ、別のことが頭に浮かんできた。,Ela tem novos pensamentos.,是的，我能想点别的了。,有的，的確有新念頭。,,,,,
Rando02_RAW-0063-Customer,Rando02_RAW-0063-Customer,Я думаю о делении в столбик.,"""Long division"" is a method for solving division problems in math",Je pense à une longue division.,Sto pensando alla divisione con la virgola.,Ich denke an schriftliche Division.,Estoy pensando en una división larga.,Estoy pensando en una división larga.,나눗셈의 세로셈법을 생각하고 있어요.,,長除法のことを考えてる。,Estou pensando sobre divisão longa.,我想到了竖式除法。,我現在想到長除法。,,,,,
Rando02_RAW-0064-Alta,Rando02_RAW-0064-Alta,"Это, э, хорошо?",,Et c'est… euh… agréable ?,È… una cosa buona?,"Ist das, äh, gut?","¿Eso es, eh... bueno?","Eso es, eh... ¿bueno?",그게... 좋은 건가요?,,それは、その…いいことか？,"E isso é, ahm, bom?",这，呃，是好事吗？,這是，呃，好事嗎？,,,,,
Rando02_RAW-0065-Customer,Rando02_RAW-0065-Customer,Хмм....,,Hum…,Hmm....,Mmh …,Mmm...,Mmm...,흐음...,,ふむ…,Hmm....,唔……,嗯……,,,,,
Rando02_RAW-0066-Customer,Rando02_RAW-0066-Customer,"...да. Кажется, я хорош в делении в столбик.",,… oui. J'ai l'impression d'avoir du talent pour les longues divisions.,… Sì. Me la cavo a fare i calcoli a mano.,"… Ja. Sieht aus, als wäre ich gut im schriftlichen Dividieren.",Sí... Parece que se me dan bien las divisiones largas.,Sí... Parece que las divisiones largas son lo mío.,...네. 세로셈법이 적성에 맞는 것 같아요.,,…ああ。どうやら私は長除法が得意らしい。,Sim. Parece que tenho talento pra divisão longa.,……是的。看来我很擅长竖式除法。,……是的。我好像很擅長長除法。,,,,,
Rando02_RAW-0067-Customer,Rando02_RAW-0067-Customer,"...нет. Мысли те же, что и раньше.",,… non. Les pensées sont les mêmes qu'avant.,… No. I pensieri sono gli stessi di prima.,… Nein. Die Gedanken sind dieselben wie vorher.,No... Los pensamientos son los mismos que antes.,No... Los pensamientos son los mismos que antes.,...별로요. 주의가 분산되지는 않았어요.,,…いや。考えてることは、さっきと変わらない。,Não. Os pensamentos são os mesmos de antes.,……没有。我的想法还是和原来一样。,……不。我的思緒變得跟之前一樣。,,,,,
Rando02_RAW-0068-Customer,Rando02_RAW-0068-Customer,"Но это нормально. Просто чтобы боль была меньше, это хорошо.",,"Mais ça va. Le fait que la douleur diminue, c'est déjà bon.","Ma va bene così. Basta che il dolore sia diminuito, è già un bene.","Aber ist schon gut. Dass der Schmerz nachlässt, reicht schon.","Pero está bien. Solo para que el dolor sea menor, es bueno.","Pero está bien. Mientras el dolor sea menor, está bien.",하지만 괜찮아요. 통증이 줄어든 것만으로 좋습니다.,,でもいいさ。痛みがマシになっただけでも儲けものだ。,Mas tudo bem. Só de a dor diminuir é bom.,不过没事的。起码疼痛已经得到了缓解，这也不错。,但沒關係。光是疼痛減緩，就很好了。,,,,,
Rando02_RAW-0069-Customer,Rando02_RAW-0069-Customer,"Я благодарен, спасибо.",,Je te remercie.,"Ti sono riconoscente, grazie.",Ich bin dir sehr dankbar.,Te lo agradezco. Gracias.,Te lo agradezco. Gracias.,감사하게 생각해요.,,助かったよ。ありがとう。,Agradeço.,我很感激，谢谢你。,我很感激，謝謝你。,,,,,
Rando02_RAW-0070-Customer,Rando02_RAW-0070-Customer,"...нет. Боль ощущается так же, как прежде.",,… non. La douleur n'a pas changé.,...No. Il dolore è lo stesso di prima.,… Nein. Der Schmerz fühlt sich so an wie vorher.,No... Me duele igual que antes.,No... Me duele igual que antes.,...아니요. 통증은 이전과 똑같아요.,,…いや。胸の痛みは、さっきと変わらない。,Não. A dor está igual a antes.,……没有。感觉和原来一样疼。,……不。疼痛的感覺跟之前一樣。,,,,,
Rando02_RAW-0071-Alta,Rando02_RAW-0071-Alta,"Я попробую снова, может быть, у нас есть что-то ещё, что помогает с болью.",,Je vais réessayer. On a peut-être autre chose contre la douleur.,"Ci riproverò, forse abbiamo qualcos'altro che può aiutare con il dolore.","Ich versuche es noch mal, vielleicht haben wir was gegen die Schmerzen.","Lo intentaré de nuevo, tal vez tengamos algo más que alivie el dolor.",Lo intentaré de nuevo. Tal vez tengamos algo más que alivie el dolor.,다시 만들어올게요. 통증에 도움이 되는 게 있을지도 몰라요.,,淹れ直すよ。痛みに効く材料が他にあるかもしれない。,"Vou tentar de novo, talvez a gente tenha outra coisa que ajude com a dor.",那我再试试，店里应该有能够镇痛的材料。,我會再試一次，或許我們有其他能夠舒緩疼痛的東西。,,,,,
Rando02_RAW-0072-Customer,Rando02_RAW-0072-Customer,Да. Хорошо.,,Oui. OK.,Sì. Va bene.,Ja. Okay.,Sí. Vale.,Sí. Está bien.,그래요. 좋습니다.,,ああ、頼む。,Sim. Tá.,是吗。好的。,好。沒問題。,,,,,
Rando02_RAW-0073-Alta,Rando02_RAW-0073-Alta,"О, мне жаль.",,"Oh, je suis désolée.","Oh, mi dispiace.","Oh, tut mir leid.","Oh, lo siento.","Ay, perdón.","이런, 미안해요.",,そうか、残念だな。,"Ah, sinto muito.",哦，很抱歉。,噢，抱歉。,,,,,
Rando02_RAW-0074-Customer,Rando02_RAW-0074-Customer,...,,…,...,…,...,...,...,,…,...,……,……,,,,,
Rando02_RAW-0075-Customer,Rando02_RAW-0075-Customer,"...нет. Это хорошо думать об этом. Лучше, чем боль в груди.",,… non. C'est bon de penser à ça. C'est mieux que la douleur dans la poitrine.,… No. È meglio pensare a questo che al dolore al petto.,"… Nein. Es tut gut, daran zu denken. Besser als Brustschmerzen.",No... Es bueno pensar en esto. Mejor que el dolor de pecho.,No... Es bueno pensar en esto. Mejor que el dolor de pecho.,...아니요. 이런 생각도 좋아요. 가슴 통증을 생각하는 것보다는요.,,…いや、これでいい。胸の痛みのことを考えるよりマシさ。,Não. É bom pensar nisso. Melhor do que a dor no peito.,……不。能想到这些真好。比光想着胸疼好多了。,……不。這樣想還滿好的。比胸痛好。,,,,,
Rando02_RAW-0076-Customer,Rando02_RAW-0076-Customer,"Да, я рад отвлекающей мысли. Спасибо.",,"Oui, je me réjouis de cette pensée qui me change les idées. Merci.","Sì, sono felice di avere un pensiero che mi distrae. Grazie.","Ja, ich bin froh über die ablenkenden Gedanken. Danke.","Sí, me alegro por el pensamiento que me distrae. Gracias.","Sí, me alegro por el pensamiento que me distrae. Gracias.","그래요, 주의가 분산되어서 다행입니다. 감사합니다.",,ああ、気が紛れてよかったよ。ありがとう。,"Sim, fico feliz pelo pensamento que distrai. Agradeço.",是的，我很开心产生了能分散注意力的想法。谢谢你。,太好了，我很高興你能轉移注意力。謝謝你。,,,,,
Rando02_RAW-0077-Customer,Rando02_RAW-0077-Customer,"Это хорошо. Я рад иметь это, эту чашку чая.",,"C'est bon. Je me réjouis de l'avoir, cette tasse de thé.","È buono. Mi fa piacere di averla, questa tazza di tè.","Das ist gut. Ich bin froh, diese Tasse Tee zu haben.",Bien. Me alegro de tener esta taza de té.,Bien. Me alegro de tener esta taza de té.,좋군요. 이 차를 마셔보길 잘했어요.,,いい気分だ。このお茶を飲めてよかった。,"Isso é bom. Fico feliz por isso, essa xícara de chá.",很好喝。我很高兴能喝到这杯茶。,很好。我很慶幸能喝這杯茶。,,,,,
Rando02_RAW-0078-Customer,Rando02_RAW-0078-Customer,"Я должен что-то сделать, в обмен.",,"Je dois faire quelque chose, en échange.",Devo fare qualcosa per sdebitarmi.,Ich muss etwas zum Dank machen.,Debo hacer algo a cambio.,Debo hacer algo a cambio.,저도 뭔가 해드리고 싶습니다.,,お返しに、何かしなくちゃな。,Preciso fazer alguma coisa em troca.,我是知恩图报的人。,我必須有所回報。,,,,,
Rando02_RAW-0079-Customer,Rando02_RAW-0079-Customer,"Я... Я сделаю вам что-нибудь. В подарок, за чай.",,"Je vais… je vais te faire quelque chose. En cadeau, pour le thé.","Io... ti preparerò qualcosa. Come regalo, per il tè che mi hai offerto.","Ich werde … Ich werde mir etwas einfallen lassen. Als Geschenk, für den Tee.","Yo… Te haré algo. Un regalo, por el té.",Te haré... Te haré algo. Un regalo por el té.,음... 물건을 만들어드릴게요. 차에 대한 보답으로요.,,そうだな…何か作ってやろう。お茶のお礼だ。,"Vou... vou fazer alguma coisa pra você. De presente, pelo chá.",就……让我为你打造点什么吧。作为这杯茶的回礼。,我要……我要做個東西給你。當作答謝茶的禮物。,,,,,
Rando02_RAW-0080-Customer,Rando02_RAW-0080-Customer,"Звонкий ветер. Да. Я построю звонкий ветер, для вашего магазина.",A wind chime is a device that makes pleasant sounds as wind blows through it,"Un carillon. Oui, je vais fabriquer un carillon, pour ton salon.",Campane al vento... hmm. Costruirò delle campane al vento per la tua bottega.,Ein Windspiel. Ja. Ich baue ein Windspiel für euren Laden.,Un carillón de viento. Sí. Te haré un carillón de viento para tu tienda.,Unas campanas de viento. Sí. Te haré unas campanas de viento para la tienda.,풍경. 그래요. 가게에 둘 풍경을 만들겠습니다.,,ウィンドチャイムだな。うん、店に置くウィンドチャイムを作るよ。,Um sino de vento. Isso. Vou fazer um sino de vento pra sua loja.,做个风铃吧。是的。让我为你们店打造一串风铃吧。,一個風鈴。好。我要為你的茶屋製作一個風鈴。,,,,,
Rando02_RAW-0081-Customer,Rando02_RAW-0081-Customer,Это приемлемо?,,Ça irait ?,Può bastare?,Ist das annehmbar?,¿Te parece aceptable?,¿Te parece aceptable?,받으시겠어요?,,それでいいかい？,Isso é aceitável?,这合你心意吗？,可以嗎？,,,,,
Rando02_RAW-0082-Choice,Rando02_RAW-0082-Choice,Да.,,Oui.,Sì.,Ja.,Sí.,Sí.,그래요.,,はい,Sim.,是。,好。,,,,,
Rando02_RAW-0083-Choice,Rando02_RAW-0083-Choice,Нет.,,Non.,No.,Nein.,No.,No.,아니에요.,,いいえ,Não.,否。,不行。,,,,,
Rando02_RAW-0084-Customer,Rando02_RAW-0084-Customer,Хорошо. Это займёт некоторое время. Я вернусь.,From [0082-Choice],OK. Ça va prendre un moment. Je reviendrai.,Va bene. Ci vorrà un attimo. Torno fra pochissimo.,Okay. Es wird einen Moment dauern. Ich komme wieder.,Vale. Tardaré un momento. Ahora vuelvo.,Bien. Me tardaré unos momentos. Ya vuelvo.,좋습니다. 잠시 기다려주세요. 곧 돌아올게요.,,よし、少し時間をくれ。また戻ってくる。,Tá. Vai demorar um pouco. Já volto.,好的。这会费点时间。我马上回来。,好。這會花一點時間。我會回來。,,,,,
Rando02_RAW-0085-Customer,Rando02_RAW-0085-Customer,Хорошо. Тогда я не буду строить звонкий ветер.,From [0083-Choice],OK. Je ne fabriquerai pas de carillon.,Va bene. Allora non costruirò le campane al vento.,Okay. Dann baue ich das Windspiel nicht.,Vale. Entonces no haré el carillón de viento.,Bien. Entonces no haré las campanas de viento.,"좋습니다. 그럼, 풍경은 만들지 않을게요.",,そうか。じゃあウィンドチャイムはやめとこう。,Tá. Então não vou fazer um sino de vento.,好吧。那我就不造风铃了。,好。那我就不要製作風鈴。,,,,,
Rando02_RAW-0086-Customer,Rando02_RAW-0086-Customer,Здравствуйте.,,Salut.,Salve.,Hallo.,Hola.,Hola.,안녕하세요.,,やあ。,Oi.,你好。,哈囉。,,,,,
Rando02_RAW-0087-Customer,Rando02_RAW-0087-Customer,Я сделал это. Я построил звонкий ветер.,,Je l'ai fait. J'ai fabriqué le carillon.,L'ho fatto. Ho costruito le campane al vento.,Ich bin fertig. Ich habe das Windspiel gebaut.,Ya está. He construido el carillón de viento.,Ya está. Hice las campanas de viento.,완성했어요. 풍경을 만들었습니다.,,出来たよ。ウィンドチャイムが完成した。,Pronto. Eu fiz um sino de vento.,搞定。我已经打造了一串风铃。,我完成了。我完成風鈴了。,,,,,
Rando02_RAW-0088-Customer,Rando02_RAW-0088-Customer,"Он там, сейчас. Это хорошо.",,Il est là. Il est bien.,L'ho messe là.,Hier ist es. Es ist gut.,Ahí lo tienes. Es bueno.,Ahí las tienes. Son buenas.,저기 있어요. 괜찮네요.,,ほら、そこに。いい感じだろ。,Está aqui. É dos bons.,看，就在那儿。好看吧。,現在就在那裡。很好。,,,,,
Rando02_RAW-0089-Alta,Rando02_RAW-0089-Alta,"Э, спасибо.",,Euh… merci.,"Ah, ti ringrazio.","Äh, danke.","Ah, gracias.",Gracias...,"아, 고마워요.",,ええと、どうも。,"Ahm, valeu.",呃，多谢。,呃，感謝。,,,,,
Rando02_RAW-0090-Customer,Rando02_RAW-0090-Customer,...да.,,… oui.,… Hmm.,… Ja.,Sí...,Sí...,...네.,,…よし。,Sim.,……是的。,……好。,,,,,
Rando02_RAW-0091-Customer,Rando02_RAW-0091-Customer,Я должен уйти сейчас.,,Je dois y aller maintenant.,Ora devo andare.,Ich muss jetzt los.,Ahora tengo que irme.,Ahora tengo que irme.,가봐야겠네요.,,もう行かないと。,Preciso ir agora.,我必须离开了。,我必須走了。,,,,,
Rando02_RAW-0092-Customer,Rando02_RAW-0092-Customer,Спасибо за чай. Да. Это было хорошо.,,Merci pour le thé. Il était bon.,Grazie per il tè. Hmm. Mi ha fatto bene.,Danke für den Tee. Ja. Er war gut.,Gracias por el té. Sí. Estaba bueno.,Gracias por el té. Sí. Estaba bueno.,차 고마워요. 그래요. 맛있었어요.,,ごちそうさま。うまいお茶だった。,Agradeço pelo chá. Sim. Estava bom.,谢谢你的茶。是的。茶非常好喝。,謝謝你泡的茶。好。非常好。,,,,,
Rando02_RAW-0093-Customer,Rando02_RAW-0093-Customer,...да. Хорошо. До свидания.,,… bon. Très bien. Au revoir.,… Hmm. Va bene. Arrivederci.,… Ja. Okay. Leb wohl.,Sí... Vale. Adiós.,Sí... Está bien. Adiós.,...네. 그래요. 잘 있어요.,,…よし。行くよ。それじゃ。,Sim. Tá. Tchau.,……嗯。好的。再见。,……好。就這樣。再會。,,,,,
Rando02_RAW-0094-Alta,Rando02_RAW-0094-Alta,"Вы сказали, что хотите чай, чтобы помочь с вашей болью, а также чтобы отвлечь от неё. Это правильно?",,"Tu as dit que tu voulais un thé pour soulager ta douleur et aussi pour ne plus y penser, c'est exact ?",Hai detto che volevi un tè che alleviasse il tuo dolore e anche per distrarti da esso. È giusto?,"Du meintest, du willst Tee gegen die Schmerzen und zur Ablenkung. Stimmt das?",Dijiste que querías té para ayudarte con el dolor y también para distraerte. ¿Correcto?,"Dijiste que querías té para ayudarte con el dolor y también para distraerte, ¿correcto?",통증에 도움이 되고 통증에서 주의를 돌려주는 차. 이렇게 주문하신 게 맞나요?,,あんたが注文したのは、痛みが和らいで、そのうえ気が紛れるお茶だよね。合ってる？,Você disse que queria chá pra ajudar com a sua dor e também pra tirar a mente dela. É isso?,您想要能缓解疼痛的茶，最好还能让自己别老想着疼。对吧？,你說你想要能夠舒緩疼痛並讓你轉移注意力的茶。對嗎？,,,,,
Rando02_RAW-0095-Customer,Rando02_RAW-0095-Customer,Да. Это верно.,,"Oui, c'est exact.",Sì. Giusto.,Ja. Das stimmt.,Sí. Así es.,Sí. Así es.,그래요. 맞습니다.,,ああ、そのとおりだ。,Sim. Correto.,是的。没错。,好。正確。,,,,,
Rando02_RAW-0096-Customer,Rando02_RAW-0096-Customer,Это чай?,,C'est du thé ?,È questo il tè?,Ist das Tee?,¿Es esto té?,¿Esto es té?,차가 나온 건가요?,,これが、お茶かい？,Isso é chá?,这是我的茶吗？,這是茶嗎？,,,,,
Rando02_RAW-0097-Alta,Rando02_RAW-0097-Alta,"Нет, это пустая чашка.",,"Non, c'est une tasse vide.","No, è una tazza vuota.","Nein, das ist eine leere Tasse.","No, es una taza vacía.","No, es una taza vacía.","아니요, 그냥 빈 잔이에요.",,いや、空っぽのカップだ。,"Não, é uma xícara vazia.",不，这杯是空的。,不是，這只是空杯。,,,,,
Rando02_RAW-0098-Alta,Rando02_RAW-0098-Alta,"Вы сказали, что хотите чай, чтобы помочь с вашей болью, а также чтобы отвлечь от неё. Это правильно?",,"Tu as dit que tu voulais un thé pour soulager ta douleur et aussi pour ne plus y penser, c'est exact ?",Hai detto che volevi un tè che alleviasse il tuo dolore e anche per distrarti da esso. È giusto?,"Du meintest, du willst Tee gegen die Schmerzen und zur Ablenkung. Stimmt das?",Dijiste que querías té para ayudarte con el dolor y también para distraerte. ¿Correcto?,"Dijiste que querías té para ayudarte con el dolor y también para distraerte, ¿correcto?",통증에 도움이 되고 통증에서 주의를 돌려주는 차. 이렇게 주문하신 게 맞나요?,,あんたが注文したのは、痛みが和らいで、そのうえ気が紛れるお茶だよね。合ってる？,Você disse que queria chá pra ajudar com a sua dor e também pra tirar a mente dela. É isso?,您想要能缓解疼痛的茶，最好还能让自己别老想着疼。对吧？,你說你想要能夠舒緩疼痛並讓你轉移注意力的茶。對嗎？,,,,,
Rando02_RAW-0099-Customer,Rando02_RAW-0099-Customer,Да. Это верно.,,"Oui, c'est exact.",Sì. Giusto.,Ja. Das stimmt.,Sí. Así es.,Sí. Así es.,그래요. 맞습니다.,,ああ、そのとおりだ。,Sim. Correto.,是的。没错。,好。正確。,,,,,
Rando02_RAW-0100-Customer,Rando02_RAW-0100-Customer,Это чай?,,C'est du thé ?,È questo il tè?,Ist das Tee?,¿Es esto té?,¿Esto es té?,차가 나온 건가요?,,これが、お茶かい？,Isso é chá?,这是我的茶吗？,這是茶嗎？,,,,,
Rando02_RAW-0101-Alta,Rando02_RAW-0101-Alta,"Нет, эта чашка слишком грязная.",,"Non, cette tasse est trop sale.","No, questa tazza è troppo sporca.","Nein, diese Tasse ist zu schmutzig.","No, esta taza está muy sucia.","No, esta taza está muy sucia.","아니요, 이 잔은 너무 더러워요.",,いや、このカップは汚れてる。,"Não, essa xícara está muito suja.",不是，这个杯子太脏了。,不要，這杯子太髒了。,,,,,
Rando02_RAW-0102-Alta,Rando02_RAW-0102-Alta,"Вы сказали, что хотите чай, чтобы помочь с вашей болью, а также чтобы отвлечь от неё. Это правильно?",,"Tu as dit que tu voulais un thé pour soulager ta douleur et aussi pour ne plus y penser, c'est exact ?",Hai detto che volevi un tè che alleviasse il tuo dolore e anche per distrarti da esso. È giusto?,"Du meintest, du willst Tee gegen die Schmerzen und zur Ablenkung. Stimmt das?",Dijiste que querías té para ayudarte con el dolor y también para distraerte. ¿Correcto?,"Dijiste que querías té para ayudarte con el dolor y también para distraerte, ¿correcto?",통증에 도움이 되고 통증에서 주의를 돌려주는 차. 이렇게 주문하신 게 맞나요?,,あんたが注文したのは、痛みが和らいで、そのうえ気が紛れるお茶だよね。合ってる？,Você disse que queria chá pra ajudar com a sua dor e também pra tirar a mente dela. É isso?,您想要能缓解疼痛的茶，最好还能让自己别老想着疼。对吧？,你說你想要能夠舒緩疼痛並讓你轉移注意力的茶。對嗎？,,,,,
Rando02_RAW-0103-Customer,Rando02_RAW-0103-Customer,Да. Это верно.,,"Oui, c'est exact.",Sì. Giusto.,Ja. Das stimmt.,Sí. Así es.,Sí. Así es.,그래요. 맞습니다.,,ああ、そのとおりだ。,Sim. Correto.,是的。没错。,好。正確。,,,,,
